ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2024_BTC_37698_1,tender,tender,1,2024-12-04,2024_BTC_37698_1,125/ACE/NIT/Infra/BTC/22-23/55,Construction of Pavillion cum VIP Office at Ganda Khungur Playground Kachubil under Grant to BC for infrastructure development for the year 2023-24. (TN_90_21_R),Works,Open Tender,Works,Civil Works - Building,,No,No,"99,44,000",21-Jun-2024 03:15 PM,180,No,Online,,,1,05-Jul-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,940,000",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_37749_1,tender,tender,1,2024-12-04,2024_BTC_37749_1,125/ACE/NIT/Infra/BTC/22-23/57,"Construction of Elementary School Building at an estimated cost for Rs.25,15,500.00 per school at different places in Chirang District under the Head Grants to BTC for Infrastructure Development Fund for the year 2023-24, Phase-I. Package No.TN_91_01",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"2,76,68,816",26-Jun-2024 10:30 AM,180,No,Online,,,1,11-Jul-2024 02:00 PM,assessment,Price Bid Opening Date,,"27,660,346.48",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_37811_1,tender,tender,1,2024-12-04,2024_BTC_37811_1,27/KOJ/NIT/Pt-II/2023-24/100,"Repairing and colour washing of all toilet blocks- 03 No. Boys hostel, 01 No. Girls hostel, Academic Part-III, Central library, Adjacent to 02 nos, Seminar hall and 02 nos Gallery at C.I.T., Kokrajhar. TN No.103_01.",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"95,31,954",02-Jul-2024 10:30 AM,180,No,Online,,,1,24-Jul-2024 11:00 AM,assessment,Price Bid Opening Date,,"8,578,758.6",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_37813_1,tender,tender,1,2024-12-04,2024_BTC_37813_1,27/KOJ/NIT/Pt-II/2023-24/100,"Colour washing of Guest house including interior and exterior painting, false ceiling, water proofing at roof top, allied sanitary and plumbing works required at C.I.T., Kokrajhar. TN No.103_02.",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"35,47,572",02-Jul-2024 10:30 AM,180,No,Online,,,1,24-Jul-2024 11:00 AM,assessment,Price Bid Opening Date,,"3,192,814.8",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_37824_1,tender,tender,1,2024-12-04,2024_BTC_37824_1,125/ACE/NIT/Infra/BTC/22-23/62,Construction of Martyr Sujit Narzary Memorial Auditorium at Koklabari in Baksa District (TN_42_22R),Works,Open Tender,Works,Civil Works - Building,,No,No,"89,30,177",02-Jul-2024 10:00 AM,180,No,Online,,,1,15-Jul-2024 04:00 PM,assessment,Price Bid Opening Date,,"8,925,000",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_37863_1,tender,tender,1,2024-12-04,2024_BTC_37863_1,ACE-35/TECH/UDL(RB)/IFB/18-19,"Infrastructure Development of Mazbat College in Udalguri Dist (Repairing Renovation of Old Classroom Building, Improvement of Approach Road, Construction of Iron Gate and Construction of New RCC Classroom Building) (TN_01_1)",Works,Open Tender,Works,Civil Works - Bridges,,No,No,"49,96,858",04-Jul-2024 12:15 PM,180,No,Online,,,1,25-Jul-2024 03:00 PM,assessment,Price Bid Opening Date,,"4,996,800",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_37875_1,tender,tender,1,2024-12-04,2024_BTC_37875_1,125/ACE/NIT/Infra/BTC/22-23/64,"Construction of Elementary School Building at an estimated cost for Rs.25,15,500.00 per school at different places in Udalguri District under the Head Grants to BTC for Infrastructure Development Fund for the year 2023-24, Phase-VIII. TN_91_08R.",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"3,52,14,857",06-Jul-2024 10:30 AM,180,No,Online,,,1,24-Jul-2024 11:00 AM,assessment,Price Bid Opening Date,,"31,693,371.3",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_37924_1,tender,tender,1,2024-12-04,2024_BTC_37924_1,27/KOJ/NIT/Pt-II/2023-24/106,"Repairing Renovation and Interior Decoration of Rooms including supplying furniture at Circuit House BTC Part, Kokrajhar, BTC, Assam. Package No. TN_02_01.",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"76,17,987",10-Jul-2024 10:10 AM,180,No,Online,,,1,02-Aug-2024 02:00 PM,assessment,Price Bid Opening Date,,"7,615,000",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38014_1,tender,tender,1,2024-12-04,2024_BTC_38014_1,ACE-35/TECH/UDL(RB)/IFB/18-19,"Infrastructure Development of Kalaguru Bishnu Rabha Jr. College, Orang in Udalguri District. (TN_03_1)",Works,Open Tender,Works,Civil Works - Building,,No,No,"95,23,787",15-Jul-2024 02:00 PM,180,No,Online,,,1,03-Aug-2024 03:00 PM,assessment,Price Bid Opening Date,,"9,519,150",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38018_1,tender,tender,1,2024-12-04,2024_BTC_38018_1,ACE-35/TECH/UDL(RB)/IFB/18-19,Const. of Addl. Class Room at Panery College in Udalguri District. (TN_03_2),Works,Open Tender,Works,Civil Works - Building,,No,No,"96,47,832",15-Jul-2024 02:00 PM,180,No,Online,,,1,03-Aug-2024 03:00 PM,assessment,Price Bid Opening Date,,"8,683,048.8",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38257_1,tender,tender,1,2024-12-04,2024_BTC_38257_1,38/KOK(R)/IFB/Pt-II/2023-24/24,"Approach Road to EMRS, Bedlangmari, Kokrajhar. TN No.06_01",Works,Open Tender,Item Rate,Civil Works – Roads,,No,No,"1,99,22,624",31-Jul-2024 10:30 AM,180,No,Online,,,1,21-Aug-2024 11:00 AM,assessment,Price Bid Opening Date,,"17,930,361.6",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38286_1,tender,tender,1,2024-12-04,2024_BTC_38286_1,125/ACE/NIT/Infra/BTC/22-23/66,Construction of Sarania Kachari Bhawan at Naokata under Grants to BTC for Infrastructure Dev. Fund for the year 2023-24. (TN_90_30_R2),Works,Open Tender,Works,Civil Works,,No,No,"50,00,000",01-Aug-2024 09:00 AM,180,No,Online,,,1,16-Aug-2024 02:00 PM,assessment,Price Bid Opening Date,,"4,988,200",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38287_1,tender,tender,1,2024-12-04,2024_BTC_38287_1,125/ACE/NIT/Infra/BTC/22-23/66,Construction of Martyr Sujit Narzary Memorial Auditorium at Dhansri Constituency in Udalguri District. (TN_42_37_R1),Works,Open Tender,Works,Civil Works - Building,,No,No,"89,30,177",01-Aug-2024 09:00 AM,180,No,Online,,,1,16-Aug-2024 02:00 PM,assessment,Price Bid Opening Date,,"8,929,500",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38580_1,tender,tender,1,2024-12-04,2024_BTC_38580_1,No. ACE-106/PWD/IFB/PT-I/,"Administrative Approval for an amount of Rs.24.94000 Lakh only for Modernization of Academic Building of Chirang Polytechnic, Bijni under SOPD during the year 2023-24. Pkg No.TN_07_1",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"23,75,131",21-Aug-2024 04:00 PM,180,No,Online,,,1,06-Sep-2024 02:00 PM,assessment,Price Bid Opening Date,,"2,374,816.73",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38589_1,tender,tender,1,2024-12-04,2024_BTC_38589_1,27/KOJ/NIT/Pt-II/2023-24/114,"Finishing works of newly constructed 2nd Floor Vertically extended portion etc. of the Oo the CHD, FCS and CA, BTC, Kokrajhar 2nd Phase for the financial year 2024-25. TN No.08_01",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"47,98,753",22-Aug-2024 10:30 AM,180,No,Online,,,1,13-Sep-2024 11:00 AM,assessment,Price Bid Opening Date,,"4,798,730.65",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38590_1,tender,tender,1,2024-12-04,2024_BTC_38590_1,27/KOJ/NIT/Pt-II/2023-24/114,"Repairing and Renovation of the CSB Office Building, including Electrification, Furniture and Accessories at Kokrajhar. TN No.08_02",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"99,09,000",22-Aug-2024 10:30 AM,180,No,Online,,,1,13-Sep-2024 11:00 AM,assessment,Price Bid Opening Date,,"9,906,000",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_38969_1,tender,tender,1,2024-12-04,2024_BTC_38969_1,No. ACE-106/PWD/IFB/PT-I/2023,"Providing Supplying of Water Treatment Plant, Construction of DG Shed, Security Shed, Underground Water Tank etc. at Bodoland Guest House, Chennai, TN-10-1",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"27,93,800",13-Sep-2024 10:00 AM,180,No,Online,,,1,23-Sep-2024 02:00 PM,assessment,Price Bid Opening Date,,"2,793,782",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_39065_1,tender,tender,1,2024-12-04,2024_BTC_39065_1,No. ACE-106/PWD/IFB/PT-I/2023-24,"Const. of Modern Record Room (800 Sq. Feet) at Bagribari, Baksa, Jalah, Harisinga, Udalguri and Kalaigaon Revenue Circle offices Revenue Circle in BTC, area, Pkg No.13-1",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,32,00,000",18-Sep-2024 06:00 PM,180,No,Online,,,1,03-Oct-2024 02:00 PM,assessment,Price Bid Opening Date,,"13,198,329.86",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_39067_1,tender,tender,1,2024-12-04,2024_BTC_39067_1,No. ACE-106/PWD/IFB/PT-I/2023-24,"Const. of Ladies Toilet with over head tank water supply at Bhaoraguri, Kalaigaon, Harisinga revenue Circle offices under BTC, area, Pkg No.13-2",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"40,00,000",18-Sep-2024 06:00 PM,180,No,Online,,,1,03-Oct-2024 02:00 PM,assessment,Price Bid Opening Date,,"3,999,981.53",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_39068_1,tender,tender,1,2024-12-04,2024_BTC_39068_1,No. ACE-106/PWD/IFB/PT-I/2023-24,"Construction of Digital Class Room above Administrative Building of Chirang Polytechnic, Bijni, BTC, Assam under SOPDG during the year 2023-24, Pkg No.13-4",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"23,75,328",18-Sep-2024 06:00 PM,180,No,Online,,,1,03-Oct-2024 02:00 PM,assessment,Price Bid Opening Date,,"2,375,092.61",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_39069_1,tender,tender,1,2024-12-04,2024_BTC_39069_1,No. ACE-106/PWD/IFB/PT-I/2023-24,"Construction of Brick Boundary Wall with Iron Gate at Children Home, Luashur, Baksa.Pkg No.13-5",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"23,54,525",18-Sep-2024 06:00 PM,180,No,Online,,,1,03-Oct-2024 02:00 PM,assessment,Price Bid Opening Date,,"2,242,487.32",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_BTC_39181_1,tender,tender,1,2024-12-04,2024_BTC_39181_1,No. ACE-106/PWD/IFB/PT-I/2023-24,"Construction of Assam type Building at second Floor Level, Kitchen Room, Running Water and Electrification with Remaining Balance Works at Jayguru Sishu Snehalay Vill-Luashur (20 Mathanguri Constituency)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"30,67,000",24-Sep-2024 03:00 PM,180,No,Online,,,1,03-Oct-2024 02:00 PM,assessment,Price Bid Opening Date,,"2,920,944.18",,Bodoland Territorial Council-PWD,2024-2025
ocds-f5kvwu-2024_CD_35844_2,tender,tender,1,2024-12-04,2024_CD_35844_2,AWC.284/2017/2023-24/ Contract) dtd 29-01-2024,Handling of Foodgrains at Haibargaon,Services,Open Tender,Works,Miscellaneous Services,,No,No,"2,00,00,000",01-Feb-2024 06:00 PM,30,No,Online,,,1,09-Feb-2024 01:30 PM,assessment,Price Bid Opening Date,,"20,000,000",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_35844_3,tender,tender,1,2024-12-04,2024_CD_35844_3,AWC.284/2017/2023-24/ Contract) dtd 29-01-2024,Handling of Foodgrains at Goalpara,Services,Open Tender,Works,Miscellaneous Services,,No,No,"2,00,00,000",01-Feb-2024 06:00 PM,30,No,Online,,,1,09-Feb-2024 01:30 PM,assessment,Price Bid Opening Date,,"20,000,000",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_35914_1,tender,tender,1,2024-12-04,2024_CD_35914_1,HF/ENGG-3545/22-23/260,"Construction of Ground plus 2 R.C.C. office building for office of the Assistant Registrar of Cooperative Societies at Garmur, Majuli, Assam",Works,Open Tender,Item Wise,Civil Works - Building,,No,No,"2,42,95,033",05-Feb-2024 11:00 AM,180,No,Online,,,1,20-Feb-2024 11:00 AM,assessment,Price Bid Opening Date,,"28,120,915",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_36755_1,tender,tender,1,2024-12-04,2024_CD_36755_1,HF/ENGG-3587/23-24/29,Installation of Deep Tube Well for the Govt. Quarter of RCS Directorate,Works,Open Tender,Item Wise,Civil Works,,No,No,"25,92,401",06-Mar-2024 12:00 PM,180,No,Online,,,1,15-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"2,865,257",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37146_1,tender,tender,1,2024-12-04,2024_CD_37146_1,HF/ENGG-1011/03-04/Pt.-III/63,"Construction of A-Type Classroom building for PDUAM, Behali, Biswanath, Assam",Works,Open Tender,Item Wise,Civil Works,,No,No,"1,12,99,953",12-Mar-2024 05:00 PM,180,No,Online,,,1,27-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"11,299,950",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37149_1,tender,tender,1,2024-12-04,2024_CD_37149_1,HF/ENGG-1011/03-04/Pt.-III/63,"Construction of A-Type Classroom building for PDUAM, Tulungia, Bongaigaon, Assam",Works,Open Tender,Item Wise,Civil Works,,No,No,"1,12,99,953",12-Mar-2024 05:30 PM,180,No,Online,,,1,27-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"11,299,952",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37150_1,tender,tender,1,2024-12-04,2024_CD_37150_1,HF/ENGG-1011/03-04/Pt.-III/63,"Construction of A-Type Classroom building for PDUAM, Amjonga, Goalpara, Assam",Works,Open Tender,Item Wise,Civil Works,,No,No,"1,12,99,953",12-Mar-2024 05:30 PM,180,No,Online,,,1,27-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"11,298,953",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37152_1,tender,tender,1,2024-12-04,2024_CD_37152_1,HF/ENGG-1011/03-04/Pt.-III/63,"Construction of A-Type Classroom building for PDUAM, Eraligool, Karimganj, Assam",Works,Open Tender,Item Wise,Civil Works,,No,No,"1,12,99,953",12-Mar-2024 05:30 PM,180,No,Online,,,1,27-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"11,277,652",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37153_1,tender,tender,1,2024-12-04,2024_CD_37153_1,HF/ENGG-1011/03-04/Pt.-III/69,"Construction of A-Type Classroom building for PDUAM, Dalgaon College, Darrang, Assam",Works,Open Tender,Item Wise,Civil Works,,No,No,"1,12,99,953",12-Mar-2024 05:35 PM,180,No,Online,,,1,27-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"11,298,953",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37201_1,tender,tender,1,2024-12-04,2024_CD_37201_1,HF/ENGG-1011/03-04/Pt.-III/63,"Construction of Girls Hostel building, RCC ground floor (3 storied Provision) at Pragjyotish College, Guwahati",Works,Open Tender,Item Wise,Civil Works,,No,No,"95,67,113",13-Mar-2024 03:30 PM,180,No,Online,,,1,28-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"9,655,430",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37223_1,tender,tender,1,2024-12-04,2024_CD_37223_1,HF/ENGG-1011/03-04/Pt.-III/63,"New Construction of Library Building RCC Ground Floor (Three Storied Provision) at Ghanakanta Baruah College, Morigaon, Assam",Works,Open Tender,Item Wise,Civil Works,,No,No,"1,10,96,347",13-Mar-2024 05:30 PM,180,No,Online,,,1,28-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"11,201,760",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37224_1,tender,tender,1,2024-12-04,2024_CD_37224_1,HF/ENGG-1011/03-04/Pt.-III/69,"New construction of Academic Building R.C.C. Ground Floor (Three Storied Provision) at B. Borooah College, Guwahati, Assam",Works,Open Tender,Item Wise,Civil Works,,No,No,"1,10,96,810",13-Mar-2024 05:35 PM,180,No,Online,,,1,28-Mar-2024 11:00 AM,assessment,Price Bid Opening Date,,"11,200,871",,Cooperation Department,2023-2024
ocds-f5kvwu-2024_CD_37856_1,tender,tender,1,2024-12-04,2024_CD_37856_1,HF/ENGG-3561/23-24/53,"Renovation of A-Type office Building of the office of the Asstt. Registrar of Coop Societies, Tinsukia, Assam",Works,Open Tender,Item Wise,Civil Works,,No,No,"22,93,500",03-Jul-2024 12:35 PM,90,No,Online,,,1,11-Jul-2024 11:00 AM,assessment,Price Bid Opening Date,,"2,292,587",,Cooperation Department,2024-2025
ocds-f5kvwu-2024_DAASC_36093_1,tender,tender,1,2024-12-04,2024_DAASC_36093_1,AGRI/APART/AMM/MACH/62/22-23,"SUPPLY, INSTALLATION AND COMMISSIONING OF 15 NOS MILLET DE-HUSKER AND FOUNDATION FRAME UNDER THE ASSAM MILLET MISSION",Goods,Open Tender,Item Rate,Miscellaneous Goods,,No,No,"46,50,000",08-Feb-2024 06:00 PM,45,No,Online,,,1,04-Mar-2024 02:30 PM,assessment,Price Bid Opening Date,,"4,650,000",,Directorate of Agriculture and Assam Seed Corporation,2023-2024
ocds-f5kvwu-2024_DAASC_37034_1,tender,tender,1,2024-12-04,2024_DAASC_37034_1,ASC/MKT/e-tender/2023-24/5225 dtd 07/03/2024,procurement of certified seeds and Truthfully leveled seeds for the year 2024-25,Goods,Open Tender,Supply,Miscellaneous Goods,,No,No,,08-Mar-2024 03:00 PM,90,No,Online,,,1,03-May-2024 04:30 PM,assessment,Price Bid Opening Date,,0.0,,Directorate of Agriculture and Assam Seed Corporation,2024-2025
ocds-f5kvwu-2024_DAASC_38188_1,tender,tender,1,2024-12-04,2024_DAASC_38188_1,Agri/Esstt./8662/Pt.II/Veh. Hiring/2022/415,SERVICES OF TRAVEL AGENCY(S) FOR HIRING PASSENGER VEHICLES THROUGH RATE CONTRACT,Services,Open Tender,Item Wise,Miscellaneous Services,,No,No,,25-Jul-2024 05:00 PM,180,No,Online,,,1,16-Aug-2024 02:30 PM,assessment,Price Bid Opening Date,,0.0,,Directorate of Agriculture and Assam Seed Corporation,2024-2025
ocds-f5kvwu-2024_DAASC_38217_1,tender,tender,1,2024-12-04,2024_DAASC_38217_1,AGRI/APART/RTC (Millet)/116/24-25/06,Hiring of Services Relating to Production (Factory Trial) and Supply of 2 Ready to Cook (RTC) Millet Food Products on Pilot Basis for Udalguri District under Assam Millets Mission,Goods,Open Tender,Supply,Miscellaneous Goods,,No,No,,27-Jul-2024 10:00 AM,45,No,Online,,,1,12-Aug-2024 02:30 PM,assessment,Price Bid Opening Date,,"1,275,764",,Directorate of Agriculture and Assam Seed Corporation,2024-2025
ocds-f5kvwu-2024_DHA_35451_1,tender,tender,1,2024-12-04,2024_DHA_35451_1,MOVCD/511/Phase-IV/23-24/9,TO PROVIDE CONSULTANCY SERVICES FOR PROMOTION OF FARMERS PRODUCER COMPANY (FPC) IN THE STATE OF ASSAM UNDER MOVCDNER SCHEME PHASE IV DURING THE YEAR 2023-24 TO 2025-26,Services,Open Tender,EOI,Miscellaneous Services,,No,No,,13-Jan-2024 10:00 AM,180,No,Not Applicable,,,1,30-Jan-2024 11:00 AM,assessment,Price Bid Opening Date,,0.0,,Directorate of Horticulture Assam,2023-2024
ocds-f5kvwu-2024_DHTS_36095_1,tender,tender,1,2024-12-04,2024_DHTS_36095_1,APART/Seri-OPIU/85/23/74/8102,Supply of articles against Strengthening Cold Storage (Two Chambers) under APART,Goods,Open Tender,Supply,Farm Machinery and Equipments,,No,No,,09-Feb-2024 05:00 PM,45,No,Not Applicable,,,1,29-Feb-2024 01:00 PM,assessment,Price Bid Opening Date,,"2,939,000",,Department of Handloom Textile and Sericulture,2023-2024
ocds-f5kvwu-2024_DHTS_38156_1,tender,tender,1,2024-12-04,2024_DHTS_38156_1,"APT/Seri/103/2023/19/344,dtd 22.7.24",Supply of Rearing equipments for Som beneficiaries,Goods,Open Tender,Item Rate,Pesticide,,No,No,,24-Jul-2024 05:00 PM,60,No,Not Applicable,,,1,12-Aug-2024 01:00 PM,assessment,Price Bid Opening Date,,"4,222,800",,Department of Handloom Textile and Sericulture,2024-2025
ocds-f5kvwu-2024_DHUA_35933_1,tender,tender,1,2024-12-04,2024_DHUA_35933_1,CE/HUA/CS-101/2022-23/01,"Balance Works for Rebuilding of Golaghat General Public Field under CIDF, Golaghat",Works,Open Tender,Item Rate,Civil Works,,No,No,"25,19,000",05-Feb-2024 11:45 AM,60,No,Online,,,1,23-Feb-2024 03:00 PM,assessment,Price Bid Opening Date,,"2,518,962",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_36883_1,tender,tender,1,2024-12-04,2024_DHUA_36883_1,"CE/H and UA/Tech/17/PT-III/22-23/94(7), Dt.02/03/2024","Barpathar Park at Barpathar, Dist. Golaghat under UIDF FY 23-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,74,26,000",04-Mar-2024 02:30 PM,180,No,Online,,,1,26-Mar-2024 03:00 PM,assessment,Price Bid Opening Date,,"17,418,957",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_36912_1,tender,tender,1,2024-12-04,2024_DHUA_36912_1,"CE/H and UA/Tech/17/PT-III/22-23/94(6), Dt.02/03/2024",Gossaigaon Park at Gossaigaon under UIDF FY 23-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,32,35,000",05-Mar-2024 09:00 AM,180,No,Online,,,1,26-Mar-2024 03:00 PM,assessment,Price Bid Opening Date,,"23,219,000",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_36913_1,tender,tender,1,2024-12-04,2024_DHUA_36913_1,CE/H and UA/Tech/17/PTIII/22-23/94(10),Kharupetia Park at Kharupetia under UIDF FY 23-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"94,65,600",05-Mar-2024 09:00 AM,180,No,Online,,,1,26-Mar-2024 03:00 PM,assessment,Price Bid Opening Date,,"9,463,834",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_37043_1,tender,tender,1,2024-12-04,2024_DHUA_37043_1,CE/H and UA/Tech/17/PT-III/22-23/94(8) Dt.02/03/2024,Rangapara Park at Rangapara Dist Sonitpur under UIDF FY 23-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,35,51,600",08-Mar-2024 09:00 AM,180,No,Online,,,1,26-Mar-2024 03:00 PM,assessment,Price Bid Opening Date,,"12,196,440",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_37054_1,tender,tender,1,2024-12-04,2024_DHUA_37054_1,CE/H and UA/Tech/17/PT-III/22-23/94(1) Dt.02/03/2024,Jyoti Prasad Agarwala Park at Tinsukia under UIDF FY 23-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,74,23,400",08-Mar-2024 04:15 PM,180,No,Online,,,1,26-Mar-2024 03:00 PM,assessment,Price Bid Opening Date,,"17,414,201",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_37101_1,tender,tender,1,2024-12-04,2024_DHUA_37101_1,CE/H and UA/Tech/17/PT-III/22-23/94(3) Dt.02/03/2024,Proposed Landscape Restoration for Phoolbagan Park at Dibrugarh under UIDF FY 23-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,03,26,000",11-Mar-2024 01:00 PM,180,No,Online,,,1,26-Mar-2024 03:00 PM,assessment,Price Bid Opening Date,,"20,325,994",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_37220_1,tender,tender,1,2024-12-04,2024_DHUA_37220_1,CE/H and UA/Tech/17/PT-III/22-23/94(5) Dt.02/03/2024,Khanikar Park at Dibrugarh under UIDF FY 23-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,90,37,900",13-Mar-2024 06:00 PM,180,No,Online,,,1,26-Mar-2024 03:00 PM,assessment,Price Bid Opening Date,,"29,028,900",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_37248_1,tender,tender,1,2024-12-04,2024_DHUA_37248_1,CE/H and UA/Tech/17/PT-III/22-23/94(2) Dt.02/03/2024,Construction of New Amusement Park Doomdooma under UIDF FY 23-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,61,35,200",14-Mar-2024 01:50 PM,180,No,Online,,,1,26-Mar-2024 03:00 PM,assessment,Price Bid Opening Date,,"16,135,020",,Department of Housing and Urban Affairs,2023-2024
ocds-f5kvwu-2024_DHUA_37600_1,tender,tender,1,2024-12-04,2024_DHUA_37600_1,CE/HandUA/CS-112/2023-24/08,Lakhipur Park at Lakhipur Dist. Cachar under UIDF FY 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,06,48,900",14-Jun-2024 01:00 PM,180,No,Online,,,1,04-Jul-2024 03:00 PM,assessment,Price Bid Opening Date,,"9,680,818",,Department of Housing and Urban Affairs,2024-2025
ocds-f5kvwu-2024_DHUA_38091_1,tender,tender,1,2024-12-04,2024_DHUA_38091_1,CE/H and UA/Tech/17/PT-III/22-23/96(3),Construction of 1 no of R.C.C Drain under Dhemaji Municipal Board against the scheme of Infrastructure Development in the ULBs.,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,14,89,000",19-Jul-2024 01:00 PM,180,No,Online,,,1,09-Aug-2024 04:00 PM,assessment,Price Bid Opening Date,,"21,469,000",,Department of Housing and Urban Affairs,2024-2025
ocds-f5kvwu-2024_DHUA_38093_1,tender,tender,1,2024-12-04,2024_DHUA_38093_1,CE/H and UA/Tech/17/PT-III/22-23/96(1),Construction of 02 nos Drain under Nagaon MB against the scheme of Infrastructure Development in the ULBs.,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,00,00,000",19-Jul-2024 03:00 PM,180,No,Online,,,1,09-Aug-2024 04:00 PM,assessment,Price Bid Opening Date,,"19,931,068",,Department of Housing and Urban Affairs,2024-2025
